UserID,ArtisitID,Rating
228,1000454,90
228,1001236,90
228,1001925,90
228,1002434,90
228,1005637,90
228,1006971,90
228,1007610,90
228,1007723,90
228,1008023,90
228,1010542,90
228,1010787,90
228,1011104,90
228,1011139,90
228,1012152,90
228,1012271,90
228,1013012,90
228,1013213,90
228,1014252,90
228,1014312,90
228,1014374,90
228,1014463,90
228,1014678,90
228,1015272,90
228,1015750,90
228,1016600,90
228,1017874,90
228,1018587,90
228,1018686,90
228,1019857,90
228,1020326,0
228,1020601,90
228,1021815,90
228,1021869,90
228,1022226,30
228,1024111,90
228,1024565,90
228,1025831,90
228,1026044,90
228,1028073,90
228,1030666,90
228,1030710,90
228,1030879,50
228,1030937,90
228,1033451,90
228,1036157,90
228,1040071,90
228,1042768,90
228,1044487,50
228,1045024,90
228,1045704,90
228,1046331,90
228,1053507,90
228,1099097,70
229,1004954,100
229,1005409,90
229,1005605,100
229,1007420,100
229,1008877,0
229,1012012,100
229,1012998,100
229,1013213,0
229,1013414,100
229,1014120,60
229,1015750,100
229,1016244,100
229,1017511,100
229,1018344,0
229,1021335,100
229,1021815,95
229,1022601,100
229,1022808,100
229,1027718,100
229,1029737,90
229,1030879,0
229,1030991,80
229,1033398,100
229,1033451,100
229,1040692,90
229,1045704,74
229,1089503,100
229,1097498,100
229,1098209,0
229,1098798,71
230,1000247,100
230,1000264,30
230,1000276,70
230,1000316,30
230,1000335,30
230,1000361,70
230,1000477,0
230,1000525,30
230,1000545,50
230,1000861,30
230,1001236,0
230,1001254,70
230,1001649,50
230,1001662,50
230,1001700,0
230,1002434,30
230,1002766,0
230,1002808,70
230,1002815,30
230,1002850,70
230,1002990,30
230,1003125,30
230,1003187,0
230,1003509,70
230,1003522,30
230,1004095,70
230,1004308,70
230,1004411,70
230,1004751,0
230,1004854,70
230,1005094,30
230,1005545,0
230,1005605,50
230,1005807,30
230,1006316,50
230,1006389,50
230,1006659,70
230,1006799,0
230,1006831,70
230,1007009,70
230,1007098,50
230,1007277,90
230,1007411,30
230,1007449,50
230,1007607,30
230,1007610,30
230,1007723,100
230,1007735,70
230,1007763,30
230,1008193,30
230,1008199,30
230,1008412,30
230,1008499,70
230,1009158,30
230,1009184,0
230,1009400,30
230,1009453,30
230,1009502,70
230,1009730,90
230,1009770,30
230,1009808,30
230,1009942,90
230,1010127,90
230,1010309,30
230,1010696,70
230,1010787,30
230,1010797,50
230,1011111,70
230,1011336,30
230,1011487,30
230,1011644,50
230,1012152,30
230,1012344,0
230,1012518,30
230,1012779,30
230,1012920,30
230,1013010,30
230,1013012,30
230,1013025,70
230,1013213,70
230,1013327,90
230,1013384,30
230,1013565,2
230,1013772,30
230,1013786,70
230,1013901,70
230,1014088,70
230,1014246,50
230,1014253,50
230,1014287,90
230,1014416,30
230,1014621,70
230,1014731,50
230,1015064,50
230,1015786,30
230,1016419,30
230,1016793,0
230,1017031,90
230,1017306,0
230,1017324,50
230,1017514,0
230,1017878,0
230,1017881,100
230,1017919,50
230,1018249,70
230,1018252,30
230,1018349,30
230,1018539,30
230,1018569,0
230,1018881,50
230,1019067,70
230,1019218,0
230,1019303,70
230,1019490,50
230,1019602,70
230,1019658,100
230,1019857,30
230,1019889,90
230,1020036,0
230,1020326,100
230,1020546,0
230,1020739,30
230,1020983,30
230,1021005,70
230,1021142,30
230,1021186,30
230,1021286,0
230,1021587,70
230,1021623,30
230,1021815,30
230,1021920,90
230,1022070,70
230,1022226,90
230,1022262,90
230,1022808,50
230,1022809,70
230,1022980,100
230,1023304,70
230,1023321,50
230,1023356,70
230,1023677,30
230,1023993,70
230,1024095,50
230,1024425,0
230,1024533,30
230,1024549,30
230,1024819,30
230,1024951,30
230,1025005,70
230,1025127,0
230,1025831,30
230,1026044,30
230,1026175,50
230,1026258,50
230,1026260,30
230,1026398,0
230,1026581,0
230,1026882,30
230,1026970,0
230,1027027,0
230,1027461,50
230,1027978,0
230,1028199,0
230,1028255,30
230,1028508,50
230,1028639,50
230,1029245,0
230,1029443,0
230,1029612,70
230,1029668,30
230,1029675,50
230,1029753,30
230,1029882,0
230,1029907,50
230,1029955,0
230,1030037,0
230,1030145,0
230,1030249,0
230,1030742,70
230,1030837,30
230,1030879,50
230,1031011,0
230,1031013,90
230,1031044,0
230,1031431,30
230,1031520,30
230,1031913,70
230,1032135,30
230,1032152,30
230,1033279,0
230,1033414,90
230,1033451,30
230,1033947,70
230,1034206,0
230,1034586,30
230,1034647,30
230,1034883,50
230,1035111,70
230,1035586,50
230,1035728,30
230,1036871,30
230,1037698,30
230,1037847,60
230,1038198,70
230,1038405,0
230,1039122,30
230,1039331,50
230,1039768,50
230,1040684,50
230,1040692,30
230,1042272,50
230,1042672,50
230,1042716,70
230,1043220,0
230,1043253,30
230,1043322,0
230,1043366,100
230,1043454,30
230,1043475,30
230,1044112,50
230,1044159,90
230,1044430,50
230,1044454,30
230,1044461,70
230,1044487,30
230,1044601,70
230,1044604,30
230,1044870,30
230,1044871,30
230,1044914,70
230,1044998,30
230,1045175,30
230,1045283,50
230,1045345,50
230,1045524,70
230,1045525,50
230,1045531,70
230,1045574,30
230,1045596,50
230,1045704,0
230,1045739,30
230,1046360,0
230,1046361,50
230,1046711,90
230,1047679,0
230,1048142,30
230,1049269,50
230,1049642,30
230,1049896,30
230,1050120,30
230,1050306,0
230,1050678,50
230,1051565,50
230,1052045,30
230,1052094,30
230,1052319,30
230,1052383,50
230,1052475,70
230,1052639,30
230,1053287,0
230,1053302,50
230,1053407,30
230,1053438,8
230,1053653,50
230,1054067,30
230,1060263,50
230,1062238,0
230,1067570,50
230,1081608,30
230,1097206,30
230,1097218,50
230,1097330,50
230,1097487,30
230,1097498,8
230,1097590,0
230,1097626,50
230,1097653,30
230,1097843,70
230,1097892,0
230,1097899,30
230,1097919,30
230,1097991,30
230,1097996,0
230,1097998,0
230,1098027,0
230,1098059,70
230,1098081,30
230,1098099,0
230,1098103,70
230,1098131,50
230,1098137,30
230,1098143,0
230,1098153,0
230,1098163,30
230,1098171,0
230,1098205,0
230,1098215,0
230,1098218,70
230,1098222,50
230,1098228,30
230,1098264,30
230,1098273,50
230,1098276,50
230,1098288,50
230,1098295,50
230,1098304,0
230,1098318,30
230,1098374,70
230,1098386,30
230,1098423,30
230,1098493,0
230,1098496,30
230,1098512,30
230,1098612,30
230,1098650,0
230,1098709,30
230,1098834,50
230,1098868,30
230,1098870,30
230,1098960,0
230,1099015,70
230,1099139,50
230,1099184,0
230,1099186,30
230,1099260,90
230,1099343,30
230,1099480,50
230,1100021,70
231,1000454,90
231,1004631,90
231,1005605,90
231,1008023,90
231,1009214,90
231,1009496,90
231,1013589,90
231,1014091,90
231,1017511,90
231,1022601,90
231,1025477,90
231,1027553,90
231,1029626,90
231,1029737,90
231,1029764,90
231,1030760,90
232,1000084,0
232,1000125,90
232,1000143,70
232,1000217,0
232,1000252,0
232,1000264,70
232,1000292,0
232,1000322,0
232,1000335,0
232,1000591,0
232,1000656,60
232,1000746,0
232,1000786,0
232,1000861,0
232,1000879,0
232,1000889,0
232,1000963,0
232,1001123,0
232,1001183,0
232,1001271,0
232,1001318,0
232,1001447,0
232,1001527,0
232,1001649,0
232,1001700,0
232,1001857,0
232,1002156,0
232,1002243,0
232,1002256,70
232,1002258,0
232,1002609,0
232,1002625,0
232,1002716,72
232,1002815,40
232,1002960,50
232,1003158,0
232,1003289,0
232,1003344,0
232,1003345,0
232,1003408,0
232,1003454,50
232,1003537,0
232,1003603,0
232,1003688,0
232,1003902,8
232,1003958,0
232,1004078,40
232,1004095,30
232,1004097,0
232,1004159,0
232,1004247,80
232,1004258,0
232,1004262,0
232,1004294,0
232,1004380,0
232,1004468,90
232,1004469,0
232,1004524,50
232,1004866,0
232,1004954,0
232,1004963,90
232,1005154,0
232,1005238,0
232,1005290,0
232,1005442,80
232,1005474,0
232,1005598,0
232,1005605,0
232,1005909,10
232,1005938,50
232,1006016,70
232,1006078,0
232,1006149,0
232,1006242,90
232,1006316,0
232,1006373,80
232,1006545,0
232,1006748,0
232,1006860,0
232,1006924,0
232,1006953,0
232,1006971,0
232,1006978,90
232,1006987,0
232,1007035,100
232,1007104,0
232,1007329,0
232,1007381,0
232,1007607,0
232,1007698,0
232,1007723,90
232,1007753,0
232,1007777,0
232,1008194,0
232,1008277,0
232,1008283,0
232,1008289,0
232,1008384,0
232,1008444,0
232,1008505,0
232,1008513,0
232,1008543,0
232,1008613,0
232,1008624,0
232,1008659,80
232,1008702,0
232,1008780,0
232,1008814,0
232,1008873,0
232,1008877,50
232,1009116,0
232,1009133,0
232,1009181,0
232,1009214,0
232,1009326,80
232,1009352,100
232,1009496,60
232,1009549,0
232,1010065,0
232,1010127,80
232,1010191,30
232,1010212,0
232,1010275,0
232,1010299,70
232,1010309,50
232,1010474,100
232,1010659,0
232,1010787,50
232,1011117,0
232,1011169,0
232,1011196,0
232,1011413,0
232,1011846,50
232,1011848,0
232,1011871,0
232,1012011,60
232,1012145,75
232,1012271,0
232,1012376,90
232,1012549,0
232,1012629,0
232,1012703,0
232,1012751,100
232,1012752,100
232,1012809,30
232,1012920,50
232,1013014,0
232,1013016,0
232,1013049,0
232,1013061,0
232,1013104,0
232,1013119,0
232,1013133,0
232,1013141,100
232,1013151,67
232,1013213,90
232,1013343,0
232,1013354,50
232,1013384,100
232,1013412,75
232,1013631,0
232,1013660,80
232,1013691,0
232,1013697,0
232,1013735,0
232,1013743,0
232,1013748,0
232,1013781,0
232,1013786,90
232,1013901,0
232,1014091,0
232,1014252,30
232,1014344,0
232,1014463,0
232,1014534,0
232,1014635,50
232,1014786,0
232,1014813,0
232,1014917,0
232,1014987,0
232,1014995,0
232,1015028,0
232,1015202,0
232,1015250,10
232,1015272,70
232,1015285,0
232,1015350,0
232,1015560,50
232,1015576,0
232,1015713,0
232,1015714,0
232,1015725,90
232,1016264,0
232,1016522,0
232,1016708,100
232,1016885,90
232,1017127,80
232,1017228,0
232,1017274,100
232,1017439,0
232,1017467,0
232,1017485,0
232,1017511,0
232,1017566,0
232,1017644,0
232,1017716,0
232,1017717,0
232,1017855,0
232,1017864,0
232,1017870,0
232,1017874,0
232,1017881,70
232,1017959,0
232,1017979,80
232,1017989,0
232,1018039,72
232,1018091,0
232,1018130,60
232,1018151,0
232,1018178,0
232,1018195,0
232,1018224,0
232,1018252,0
232,1018269,0
232,1018307,0
232,1018329,0
232,1018346,0
232,1018442,0
232,1018537,0
232,1018620,0
232,1018691,0
232,1018859,0
232,1018916,0
232,1018938,0
232,1019009,90
232,1019134,30
232,1019184,0
232,1019273,0
232,1019303,0
232,1019392,10
232,1019456,0
232,1019474,0
232,1019547,90
232,1019560,60
232,1019576,0
232,1019875,0
232,1019925,0
232,1019995,0
232,1019997,90
232,1020011,0
232,1020326,100
232,1020778,50
232,1020983,0
232,1021005,40
232,1021054,0
232,1021109,0
232,1021300,0
232,1021413,0
232,1021534,0
232,1021580,0
232,1021623,60
232,1021656,0
232,1021664,0
232,1021676,0
232,1021734,0
232,1021735,0
232,1021815,0
232,1021928,80
232,1022010,0
232,1022226,70
232,1022262,72
232,1022297,100
232,1022365,0
232,1022382,80
232,1022675,0
232,1022808,100
232,1023194,0
232,1023236,0
232,1023356,80
232,1023445,0
232,1023495,0
232,1023509,70
232,1023637,0
232,1023918,0
232,1023965,0
232,1024038,30
232,1024052,0
232,1024235,0
232,1024246,60
232,1024467,50
232,1024533,0
232,1024565,50
232,1024602,0
232,1024635,0
232,1024652,0
232,1024670,0
232,1024759,0
232,1024846,0
232,1024951,0
232,1025010,0
232,1025039,0
232,1025213,90
232,1025497,0
232,1025522,70
232,1025681,0
232,1025735,0
232,1025776,0
232,1025831,90
232,1026005,0
232,1026007,0
232,1026015,100
232,1026039,0
232,1026083,0
232,1026109,0
232,1026169,85
232,1026184,0
232,1026236,0
232,1026457,0
232,1026684,50
232,1026767,0
232,1026819,0
232,1026856,0
232,1026872,0
232,1026882,30
232,1026899,0
232,1027094,0
232,1027164,0
232,1027241,77
232,1027381,0
232,1027386,50
232,1027432,0
232,1027496,50
232,1027520,0
232,1027547,0
232,1027553,0
232,1027554,0
232,1027772,0
232,1027798,0
232,1027883,0
232,1027978,100
232,1028073,0
232,1028358,30
232,1028531,0
232,1028555,0
232,1028603,80
232,1028612,0
232,1028679,60
232,1028693,0
232,1028732,0
232,1028852,93
232,1029019,85
232,1029068,0
232,1029278,0
232,1029323,0
232,1029599,0
232,1029728,0
232,1029737,0
232,1029764,0
232,1029908,0
232,1029910,0
232,1029929,0
232,1029931,0
232,1030075,0
232,1030188,0
232,1030562,0
232,1030666,90
232,1030683,50
232,1030691,90
232,1030756,0
232,1030760,0
232,1030803,0
232,1030847,0
232,1030879,50
232,1030933,60
232,1030991,0
232,1031018,90
232,1031021,0
232,1031044,90
232,1031144,10
232,1031246,0
232,1031295,0
232,1031350,0
232,1031368,81
232,1031469,90
232,1031520,0
232,1031573,90
232,1031684,0
232,1031983,0
232,1032042,0
232,1032111,0
232,1032224,70
232,1032238,0
232,1032652,0
232,1032668,0
232,1032861,90
232,1033337,80
232,1033451,90
232,1033697,0
232,1033722,0
232,1033724,90
232,1033801,0
232,1033831,80
232,1034214,90
232,1034478,0
232,1034801,100
232,1034883,90
232,1035111,70
232,1035430,0
232,1035562,0
232,1035583,0
232,1035709,90
232,1035728,0
232,1035921,0
232,1036157,0
232,1036736,90
232,1036740,100
232,1036743,0
232,1036762,100
232,1036864,0
232,1036875,100
232,1036968,0
232,1037066,0
232,1037425,0
232,1037472,0
232,1037731,0
232,1037847,100
232,1037896,0
232,1037936,0
232,1037956,65
232,1038192,0
232,1038510,80
232,1038575,0
232,1038925,80
232,1039252,0
232,1039259,0
232,1039736,0
232,1039842,20
232,1039877,90
232,1040071,90
232,1040247,0
232,1040684,90
232,1041052,70
232,1041395,0
232,1041557,100
232,1041640,2
232,1041678,0
232,1042295,0
232,1042453,0
232,1042768,70
232,1043251,50
232,1043359,0
232,1043363,74
232,1043384,0
232,1043426,0
232,1043454,90
232,1043477,65
232,1043516,73
232,1043694,90
232,1043833,0
232,1044428,0
232,1044498,0
232,1044871,96
232,1045021,60
232,1045525,100
232,1045587,0
232,1045696,90
232,1045704,100
232,1046217,0
232,1046764,0
232,1047130,80
232,1048943,0
232,1049159,90
232,1049197,95
232,1049360,70
232,1050252,60
232,1050306,0
232,1050745,73
232,1051689,0
232,1052054,80
232,1052069,90
232,1052094,50
232,1052234,100
232,1053305,90
232,1053331,100
232,1053438,100
232,1053507,81
232,1053533,0
232,1054073,80
232,1054173,61
232,1054175,100
232,1054830,100
232,1054967,60
232,1056243,100
232,1057128,0
232,1058519,50
232,1058781,90
232,1058980,80
232,1061435,50
232,1062104,90
232,1063150,60
232,1063369,90
232,1064645,80
232,1065241,90
232,1066746,0
232,1068652,0
232,1068684,80
232,1069039,0
232,1070224,0
232,1070226,50
232,1073125,0
232,1077556,0
232,1078363,75
232,1079440,80
232,1081608,50
232,1083968,0
232,1084504,100
232,1088273,0
232,1092532,0
232,1097177,60
232,1097183,50
232,1097387,70
232,1097409,61
232,1097432,70
232,1097458,0
232,1097471,100
232,1097486,100
232,1097504,100
232,1097505,0
232,1097521,0
232,1097522,0
232,1097526,90
232,1097527,80
232,1097531,80
232,1097534,90
232,1097557,0
232,1097566,0
232,1097567,0
232,1097585,100
232,1097586,0
232,1097595,0
232,1097622,0
232,1097636,100
232,1097638,0
232,1097642,0
232,1097654,0
232,1097660,0
232,1097661,90
232,1097903,0
232,1097972,100
232,1097988,90
232,1098032,80
232,1098051,90
232,1098111,0
232,1098147,0
232,1098185,0
232,1098224,70
232,1098235,0
232,1098325,0
232,1098349,90
232,1098588,90
232,1098682,0
232,1098953,90
233,1001925,90
233,1005017,90
233,1005881,90
233,1025382,90
233,1030879,90
233,1031368,90
234,1099048,0
234,1099097,90
235,1005017,80
235,1012012,90
235,1014120,84
235,1014252,92
235,1015851,95
235,1016600,70
235,1017377,100
235,1021815,80
235,1042272,0
235,1043051,93
235,1053507,80
235,1098109,80
235,1098798,80
235,1099145,90
235,1099256,82
236,1000276,30
236,1001073,50
236,1001345,0
236,1002280,50
236,1002632,50
236,1002960,45
236,1003229,50
236,1003454,50
236,1003722,0
236,1004095,30
236,1004411,70
236,1004459,30
236,1004468,0
236,1004539,0
236,1005017,30
236,1005617,60
236,1005748,0
236,1007098,0
236,1007467,50
236,1007610,10
236,1007723,60
236,1008023,0
236,1008221,60
236,1008451,0
236,1008877,20
236,1009496,0
236,1009504,50
236,1009730,50
236,1009954,0
236,1010006,0
236,1010065,10
236,1010127,30
236,1010797,50
236,1011104,50
236,1011242,0
236,1011644,70
236,1011814,50
236,1012011,10
236,1012847,0
236,1013012,10
236,1013022,0
236,1013025,30
236,1013064,100
236,1013213,30
236,1014120,50
236,1014287,40
236,1014312,40
236,1015132,50
236,1015182,90
236,1015272,0
236,1015750,30
236,1015999,0
236,1016013,60
236,1016024,60
236,1016089,0
236,1017101,40
236,1017874,50
236,1017881,70
236,1017989,0
236,1018249,60
236,1018861,0
236,1019067,50
236,1019331,0
236,1019522,50
236,1019658,70
236,1021300,50
236,1021478,50
236,1021718,30
236,1021920,50
236,1021928,0
236,1023200,50
236,1023356,40
236,1024565,30
236,1025035,0
236,1025177,0
236,1026209,50
236,1026260,10
236,1026620,0
236,1027170,40
236,1027263,0
236,1028175,50
236,1028319,60
236,1028964,50
236,1028983,0
236,1029023,70
236,1029612,60
236,1029711,50
236,1030742,30
236,1030925,60
236,1030992,0
236,1031716,70
236,1031913,50
236,1031933,30
236,1031973,30
236,1032268,50
236,1032707,60
236,1033451,80
236,1034647,0
236,1034801,50
236,1034988,0
236,1035111,30
236,1037847,60
236,1038199,50
236,1039636,0
236,1040071,0
236,1040372,0
236,1040684,60
236,1040895,80
236,1042768,20
236,1043454,60
236,1044425,0
236,1044487,40
236,1044871,0
236,1045021,0
236,1045024,30
236,1045524,50
236,1045593,0
236,1045696,0
236,1045704,0
236,1052200,0
236,1053507,30
236,1053934,50
236,1082975,0
236,1097330,60
236,1097387,70
236,1097407,50
236,1097422,0
236,1097498,21
236,1097504,0
236,1097612,0
236,1098273,48
236,1098302,0
236,1098798,0
236,1098830,50
236,1098901,50
236,1099284,0
236,1099347,0
236,1099351,0
236,1099479,0
236,1099495,30
236,1099502,0
236,1099503,0
236,1100050,0
236,1100124,0
236,1100578,0
236,1100995,0
237,1000746,90
237,1001584,90
237,1002217,90
237,1002434,90
237,1002922,70
237,1002960,90
237,1003794,90
237,1004121,70
237,1004335,90
237,1004459,80
237,1004468,90
237,1005409,70
237,1005546,90
237,1006055,90
237,1006149,90
237,1006748,50
237,1007610,70
237,1007986,90
237,1008048,80
237,1009158,60
237,1009400,80
237,1009545,90
237,1010065,100
237,1010275,90
237,1011200,80
237,1011846,100
237,1012152,70
237,1012271,90
237,1013012,70
237,1013119,100
237,1013176,90
237,1013625,100
237,1014374,90
237,1014678,90
237,1014917,90
237,1015272,100
237,1016663,70
237,1017317,70
237,1017555,90
237,1018620,100
237,1021142,70
237,1021580,90
237,1022808,100
237,1022925,100
237,1023356,90
237,1023542,90
237,1023810,90
237,1024549,80
237,1024565,50
237,1026260,100
237,1026478,90
237,1026581,70
237,1027350,90
237,1028073,80
237,1028100,90
237,1028153,100
237,1028746,90
237,1029489,90
237,1029833,70
237,1030037,70
237,1030110,90
237,1039259,80
237,1045704,90
237,1061526,90
237,1097613,90
237,1098153,100
238,1000026,50
238,1001373,90
238,1002960,90
238,1003522,0
238,1004623,50
238,1005990,50
238,1006175,0
238,1008048,90
238,1008640,50
238,1010065,90
238,1010309,90
238,1011136,70
238,1011734,90
238,1012395,0
238,1012920,90
238,1013025,70
238,1013133,50
238,1013414,90
238,1013565,90
238,1013581,90
238,1014120,90
238,1016989,70
238,1017306,90
238,1017555,90
238,1019547,0
238,1020829,90
238,1022866,90
238,1023200,90
238,1023550,90
238,1026260,90
238,1026690,90
238,1028100,90
238,1028175,90
238,1029668,0
238,1030879,90
238,1033398,70
238,1033613,0
238,1033833,0
238,1043252,50
238,1044487,0
238,1044980,90
238,1045175,50
238,1045525,0
238,1045696,0
238,1045697,90
238,1046331,0
238,1051565,0
238,1052200,0
238,1053438,50
238,1053507,0
238,1053686,90
238,1097498,0
238,1097579,0
238,1098048,0
238,1098304,90
238,1098595,0
238,1098793,70
238,1098798,0
238,1098799,0
238,1098895,0
238,1099165,0
238,1099251,0
238,1099386,0
238,1099388,0
238,1099402,0
238,1099534,0
238,1099699,0
239,1099097,90
240,1000335,100
240,1002815,100
240,1003408,0
240,1012752,0
240,1012859,0
240,1012884,100
240,1014635,90
240,1015272,50
240,1017874,100
240,1018262,0
240,1020268,100
240,1020524,0
240,1021466,100
240,1021815,50
240,1024759,0
240,1024844,0
240,1026455,0
240,1030760,50
240,1031494,0
240,1036157,100
240,1036736,100
240,1039877,70
240,1041557,100
240,1042768,75
240,1045021,100
240,1045024,0
240,1051787,100
240,1053507,90
240,1098099,0
240,1098270,75
240,1098329,0
240,1098798,100
240,1099388,0
241,1033451,30
241,1034807,30
241,1043454,100
241,1044487,90
241,1099699,90
242,1000010,100
242,1000335,100
242,1000454,10
242,1001612,0
242,1001649,10
242,1001925,40
242,1002280,20
242,1003454,10
242,1003794,90
242,1004095,100
242,1005290,90
242,1005605,10
242,1005938,20
242,1006078,20
242,1006175,20
242,1006971,10
242,1006978,10
242,1007340,10
242,1007610,10
242,1008023,20
242,1008492,40
242,1009214,10
242,1009453,90
242,1009545,10
242,1010542,30
242,1011104,10
242,1013012,10
242,1013181,100
242,1013354,30
242,1013438,10
242,1013589,70
242,1014120,40
242,1014312,20
242,1014463,10
242,1016419,10
242,1016600,0
242,1017240,90
242,1017555,90
242,1017559,100
242,1017874,90
242,1018252,90
242,1018587,100
242,1018620,90
242,1018686,90
242,1019134,100
242,1019547,90
242,1019775,30
242,1020326,10
242,1020940,50
242,1020983,90
242,1021580,90
242,1021815,100
242,1021869,90
242,1024095,100
242,1024111,90
242,1025801,90
242,1026044,90
242,1026260,90
242,1026581,90
242,1026620,90
242,1026882,90
242,1027292,50
242,1029091,90
242,1029489,90
242,1030683,90
242,1030710,90
242,1030879,20
242,1030937,90
242,1033451,100
242,1034047,20
242,1034904,100
242,1036157,50
242,1037731,0
242,1037847,100
242,1038931,10
242,1039877,10
242,1041735,50
242,1043454,100
242,1044486,50
242,1044487,100
242,1045021,10
242,1045704,100
242,1046331,70
242,1048259,0
242,1048320,60
242,1048952,10
242,1051565,30
242,1052069,50
242,1052200,50
242,1052387,100
242,1053407,50
242,1053507,100
242,1078363,30
242,1089503,0
242,1097221,100
242,1097368,20
242,1097384,40
242,1097422,50
242,1097490,10
242,1097498,30
242,1097579,30
242,1098048,100
242,1098109,100
242,1098481,70
242,1098798,50
242,1098895,10
242,1098995,100
242,1099019,100
242,1099097,60
242,1099157,0
242,1099378,100
242,1099388,90
242,1100250,30
242,1100796,90
243,1000656,84
243,1004078,87
243,1005238,0
243,1005605,90
243,1006971,90
243,1007098,90
243,1007340,90
243,1009214,90
243,1009496,0
243,1013691,0
243,1015272,90
243,1016758,0
243,1017874,90
243,1019522,90
243,1020983,90
243,1023239,90
243,1024670,0
243,1025801,90
243,1025831,90
243,1026581,90
243,1026882,90
243,1027798,90
243,1028073,90
243,1030760,90
243,1032866,0
243,1045021,0
244,1030879,70
244,1037847,90
245,1000125,90
245,1000276,255
245,1001301,90
245,1001649,90
245,1002960,90
245,1003454,90
245,1003522,90
245,1003550,100
245,1003794,90
245,1004459,100
245,1004976,90
245,1007723,90
245,1009545,90
245,1010065,90
245,1010309,100
245,1012011,90
245,1012012,100
245,1012651,90
245,1012920,100
245,1013012,90
245,1013213,90
245,1013414,100
245,1014091,90
245,1014120,100
245,1014312,90
245,1015750,90
245,1016600,90
245,1017511,90
245,1017555,100
245,1018344,100
245,1019134,90
245,1021580,90
245,1022601,90
245,1022980,90
245,1024111,90
245,1026260,100
245,1026478,100
245,1027171,100
245,1027322,100
245,1027718,90
245,1028100,100
245,1029275,90
245,1029489,90
245,1029737,90
245,1030683,90
245,1030710,90
245,1030879,100
245,1031044,100
245,1032152,100
245,1033451,90
245,1033613,90
245,1034047,100
245,1037490,90
245,1037847,90
245,1040071,90
245,1040692,100
245,1041735,100
245,1042991,90
245,1044998,100
245,1045704,90
245,1046331,100
245,1051565,90
245,1053686,20
245,1082816,100
245,1097387,100
245,1097490,100
245,1097548,100
245,1098184,100
245,1098887,100
245,1099009,100
245,1099111,100
245,1099145,100
245,1099157,100
245,1099257,255
246,24538,90
246,1000335,90
246,1000454,90
246,1001236,90
246,1001925,90
246,1003522,90
246,1005290,90
246,1005410,90
246,1005605,90
246,1006078,90
246,1006316,90
246,1006389,90
246,1006831,90
246,1007098,90
246,1008023,90
246,1009400,90
246,1009545,90
246,1010279,90
246,1010309,90
246,1010317,90
246,1010542,90
246,1010787,90
246,1012623,90
246,1012920,90
246,1013012,90
246,1013119,90
246,1013354,90
246,1014091,90
246,1014855,90
246,1016051,90
246,1016793,90
246,1017240,90
246,1017781,90
246,1017874,90
246,1017880,90
246,1017989,90
246,1018587,90
246,1020778,90
246,1020983,90
246,1021580,90
246,1021718,90
246,1021869,90
246,1022226,90
246,1022925,90
246,1023479,90
246,1024130,90
246,1024272,90
246,1025005,90
246,1025681,90
246,1025776,90
246,1025831,90
246,1026044,90
246,1026260,90
246,1026581,90
246,1028153,90
246,1028746,90
246,1029764,90
246,1030760,90
246,1031044,90
246,1034883,90
246,1051565,90
246,1053507,90
246,1097579,90
246,1099097,90
247,1000276,90
247,1001301,70
247,1002960,70
247,1004976,50
247,1016600,50
247,1021580,90
247,1029374,50
247,1099550,50
248,1000454,90
249,1000454,255
249,1001123,255
249,1003408,96
249,1005938,255
249,1006316,90
249,1006884,100
249,1007098,90
249,1007610,100
249,1008306,98
249,1010722,70
249,1011846,90
249,1013384,50
249,1015272,96
249,1017658,255
249,1017874,90
249,1019512,100
249,1021466,96
249,1021623,93
249,1021815,98
249,1021869,97
249,1021912,100
249,1022226,100
249,1023479,255
249,1024951,90
249,1025719,50
249,1029091,90
249,1030047,70
249,1032224,100
249,1036762,98
249,1053653,50
250,1000276,100
250,1001301,100
250,1002960,100
250,1004095,100
250,1010309,100
250,1012011,100
250,1013213,100
250,1014120,100
250,1018344,100
250,1025005,100
250,1031503,100
250,1033340,100
250,1033398,100
250,1033427,100
250,1033613,100
250,1034904,23
250,1042183,100
250,1043384,100
250,1043454,100
250,1044425,100
250,1044486,100
250,1044487,100
250,1045525,100
250,1045704,100
250,1046331,100
250,1048320,100
250,1048902,100
250,1049642,90
250,1052094,100
250,1052200,90
250,1053407,90
250,1053686,100
250,1089503,100
250,1097384,100
250,1097422,100
250,1097498,100
250,1097579,90
250,1098209,100
250,1099015,100
250,1099049,100
250,1099081,100
250,1099094,77
250,1099097,90
250,1099111,100
250,1099251,100
250,1099333,72
250,1099534,90
250,1100578,70
251,1001925,0
251,1004976,70
251,1006978,50
251,1007331,90
251,1008492,50
251,1009453,70
251,1010787,50
251,1014252,50
251,1014312,30
251,1014635,0
251,1017240,50
251,1017874,70
251,1020778,50
251,1020993,70
251,1022226,70
251,1026044,30
251,1026882,50
251,1028073,0
251,1030760,90
251,1034801,50
251,1037847,30
251,1041735,70
251,1042272,70
251,1042768,70
251,1044487,30
251,1044605,90
251,1044871,50
251,1045021,70
251,1045696,70
251,1051565,70
251,1052054,70
251,1053507,90
251,1053653,70
251,1078363,90
251,1089503,30
251,1097521,70
251,1097564,70
251,1097613,50
251,1098109,90
251,1098798,90
251,1099176,50
252,1000125,90
252,1000276,80
252,1000292,0
252,1000454,100
252,1000529,0
252,1000905,0
252,1001584,90
252,1002183,30
252,1002434,90
252,1002990,0
